date,firm,order_id,direction,size,sub_price,t_submit,t_terminal,term_type,hold_s,filled,mid_at_sub,price_to_mid_bps,mtm_pnl_at_deletion_usd,pnl_0.001s,pnl_0.01s,pnl_0.05s,pnl_0.1s,pnl_0.25s,pnl_0.5s,pnl_1s,pnl_2s,pnl_5s,pnl_10s,pnl_30s,pnl_60s,pnl_300s,pnl_1800s,pnl_EOD,nearest_event,nearest_event_dt_s,firm_name,firm_type,known_strategies,strategy_class,annotation_conf
2025-10-10,UBSS,24886385,ask,13,955.05,34228.572986,34380.418334,delete,151.845348,False,943.635,120.97,177.84,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24886501,ask,6,955.25,34228.572986,34380.418429,delete,151.845443,False,943.635,123.09,83.28,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895137,ask,10,955.55,34229.0248,34380.418504,delete,151.393704,False,943.635,126.27,141.8,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895189,bid,1,914.0,34229.0248,34380.369866,delete,151.345067,False,943.635,-314.05,27.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,22185677,bid,12,914.0,34229.0248,34380.369939,delete,151.345139,False,943.635,-314.05,328.44,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895145,ask,2,956.0,34229.454672,34380.41857,delete,150.963897,False,943.34,134.2,29.26,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24886249,ask,2,956.0,34229.454672,34380.41859,delete,150.963918,False,943.34,134.2,29.26,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24886349,ask,1,956.1,34229.454672,34380.418687,delete,150.964015,False,943.34,135.26,14.73,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895197,bid,4,912.0,34229.856625,34380.370043,delete,150.513418,False,943.34,-332.22,117.48,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895201,bid,550,912.0,34229.856625,34380.370092,delete,150.513468,False,943.34,-332.22,16153.5,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895209,bid,10,911.0,34229.856625,34380.370145,delete,150.513521,False,943.34,-342.82,303.7,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,37308157,ask,4,957.77,34230.234282,34380.418777,delete,150.184495,False,943.34,152.97,65.6,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895217,bid,5,910.1,34230.595207,34380.370257,delete,149.77505,False,943.34,-352.37,156.35,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895229,bid,2,910.0,34231.243034,34380.370343,delete,149.127309,False,943.34,-353.43,62.74,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895233,bid,1,910.0,34231.243034,34380.370407,delete,149.127373,False,943.34,-353.43,31.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895237,bid,1,910.0,34231.243034,34380.370497,delete,149.127463,False,943.34,-353.43,31.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895241,bid,1,910.0,34231.243034,34380.370589,delete,149.127555,False,943.34,-353.43,31.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,22283201,bid,2,910.0,34231.243034,34380.370651,delete,149.127617,False,943.34,-353.43,62.74,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895173,ask,1,960.0,34231.540911,34380.418843,delete,148.877932,False,943.34,176.61,18.63,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895177,ask,25,960.0,34231.540911,34380.41889,delete,148.877979,False,943.34,176.61,465.75,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895181,ask,20,960.0,34231.540911,34380.418961,delete,148.87805,False,943.34,176.61,372.6,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895185,ask,4,960.0,34231.540911,34380.419019,delete,148.878109,False,943.34,176.61,74.52,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24885645,bid,1,910.0,34231.540911,34380.370706,delete,148.829796,False,943.34,-353.43,31.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,22287249,ask,1,960.0,34231.540911,34380.419065,delete,148.878154,False,943.34,176.61,18.63,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24885689,bid,5,910.0,34231.540911,34380.370801,delete,148.82989,False,943.34,-353.43,156.85,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24885825,bid,25,910.0,34231.540911,34380.37085,delete,148.82994,False,943.34,-353.43,784.25,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24885877,bid,2,910.0,34231.540911,34380.370944,delete,148.830033,False,943.34,-353.43,62.74,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895249,bid,5,909.7,34231.540911,34380.371039,delete,148.830129,False,943.34,-356.61,158.35,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895257,bid,3,909.5,34231.540911,34380.371105,delete,148.830195,False,943.34,-358.73,95.61,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24886245,ask,10,960.0,34231.540911,34380.419125,delete,148.878215,False,943.34,176.61,186.3,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895193,ask,2,960.25,34231.540911,34380.419212,delete,148.878301,False,943.34,179.26,37.76,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895265,bid,1,908.5,34231.835192,34380.371154,delete,148.535962,False,943.34,-369.33,32.87,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895273,bid,1,908.08,34232.112194,34380.371235,delete,148.259041,False,943.34,-373.78,33.29,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,31681469,ask,5,961.0,34232.112194,34380.419306,delete,148.307112,False,943.34,187.21,98.15,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895297,bid,5,908.0,34232.112194,34380.371356,delete,148.259163,False,943.34,-374.63,166.85,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895305,bid,2,907.0,34232.379348,34380.371401,delete,147.992053,False,943.34,-385.23,68.74,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895205,ask,1,963.37,34232.638813,34380.419345,delete,147.780532,False,943.34,212.33,22.0,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895213,ask,20,963.5,34232.638813,34380.41941,delete,147.780597,False,943.34,213.71,442.6,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24886517,ask,130,964.0,34232.88455,34380.419472,delete,147.534923,False,943.34,219.01,2941.9,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895329,bid,2,906.0,34232.88455,34380.371555,delete,147.487005,False,943.34,-395.83,70.74,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895221,ask,100,965.0,34233.355481,34380.419562,delete,147.064081,False,943.43,228.63,2363.0,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895225,ask,1,965.0,34233.355481,34380.419583,delete,147.064102,False,943.43,228.63,23.63,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24886345,ask,20,965.0,34233.355481,34380.41966,delete,147.064178,False,943.43,228.63,472.6,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24886417,ask,22,965.0,34233.355481,34380.419694,delete,147.064213,False,943.43,228.63,519.86,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895245,ask,32,966.0,34233.581883,34380.419744,delete,146.837862,False,943.43,239.23,788.16,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895253,ask,2,967.0,34233.581883,34380.419938,delete,146.838055,False,943.43,249.83,51.26,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895261,ask,1,968.68,34234.011333,34380.419978,delete,146.408645,False,943.43,267.64,27.31,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895337,bid,1,905.0,34234.011333,34380.371618,delete,146.360285,False,943.43,-407.34,36.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895341,bid,5,905.0,34234.011333,34380.371695,delete,146.360362,False,943.43,-407.34,181.85,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895345,bid,1,905.0,34234.215831,34380.371723,delete,146.155892,False,943.43,-407.34,36.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895365,bid,5,905.0,34234.215831,34380.3718,delete,146.155969,False,943.43,-407.34,181.85,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895377,bid,8,905.0,34234.215831,34380.371959,delete,146.156128,False,943.43,-407.34,290.96,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895381,bid,1,905.0,34234.215831,34380.372073,delete,146.156243,False,943.43,-407.34,36.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,22172661,bid,10,905.0,34234.215831,34380.37217,delete,146.15634,False,943.43,-407.34,363.7,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,22283233,bid,1,905.0,34234.215831,34380.372258,delete,146.156427,False,943.43,-407.34,36.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895269,ask,75,968.88,34234.215831,34380.420026,delete,146.204195,False,943.43,269.76,2063.25,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24886333,ask,71,969.0,34234.215831,34380.420139,delete,146.204308,False,943.43,271.03,1961.73,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24885681,bid,4,905.0,34234.215831,34380.37228,delete,146.156449,False,943.43,-407.34,145.48,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24885837,bid,6,905.0,34234.215831,34380.372361,delete,146.15653,False,943.43,-407.34,218.22,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895389,bid,1,904.68,34234.412633,34380.37241,delete,145.959776,False,943.43,-410.74,36.69,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895397,bid,2,904.47,34234.600817,34380.372445,delete,145.771628,False,943.39,-412.55,73.8,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895277,ask,20,970.0,34234.789648,34380.420183,delete,145.630536,False,943.39,282.07,572.6,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895281,ask,40,970.0,34234.789648,34380.420292,delete,145.630645,False,943.39,282.07,1145.2,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895285,ask,9,970.0,34234.789648,34380.421463,delete,145.631816,False,943.39,282.07,257.67,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895289,ask,19,970.0,34234.789648,34380.42193,delete,145.632282,False,943.39,282.07,543.97,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895293,ask,100,970.0,34234.789648,34380.422005,delete,145.632357,False,943.39,282.07,2863.0,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895425,bid,10,904.0,34234.972979,34380.372531,delete,145.399552,False,943.39,-417.54,373.7,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895429,bid,1,904.0,34234.972979,34380.372616,delete,145.399637,False,943.39,-417.54,37.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895433,bid,1,904.0,34234.972979,34380.372637,delete,145.399657,False,943.39,-417.54,37.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895445,bid,5,904.0,34234.972979,34380.372745,delete,145.399765,False,943.39,-417.54,186.85,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895453,bid,10,903.98,34234.972979,34380.372805,delete,145.399826,False,943.39,-417.75,373.9,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895301,ask,1,971.72,34235.151128,34380.422083,delete,145.270955,False,943.36,300.63,30.35,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895469,bid,5,903.88,34235.151128,34380.372854,delete,145.221726,False,943.36,-418.5,187.45,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24885777,bid,1,903.56,34235.321239,34380.37293,delete,145.051692,False,943.36,-421.9,37.81,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895489,bid,20,903.5,34235.487841,34380.372988,delete,144.885147,False,943.36,-422.53,757.4,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895501,bid,3,903.41,34235.487841,34380.373016,delete,144.885174,False,943.36,-423.49,113.88,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895509,bid,3,903.21,34235.650909,34380.373097,delete,144.722188,False,943.36,-425.61,114.48,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24885833,bid,1,903.06,34235.812904,34380.373133,delete,144.560229,False,943.36,-427.2,38.31,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24885709,bid,1,903.01,34235.812904,34380.373187,delete,144.560282,False,943.36,-427.73,38.36,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895309,ask,2,975.0,34235.973339,34380.422155,delete,144.448816,False,943.36,335.4,67.26,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895313,ask,18,975.0,34235.973339,34380.422218,delete,144.44888,False,943.36,335.4,605.34,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895317,ask,4,975.0,34235.973339,34380.422305,delete,144.448966,False,943.36,335.4,134.52,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895521,bid,1,903.0,34236.284262,34380.373306,delete,144.089044,False,943.36,-427.83,38.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895525,bid,1,903.0,34236.284262,34380.373369,delete,144.089107,False,943.36,-427.83,38.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895529,bid,1,903.0,34236.284262,34380.373437,delete,144.089175,False,943.36,-427.83,38.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895533,bid,14,903.0,34236.284262,34380.373466,delete,144.089205,False,943.36,-427.83,537.18,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895537,bid,2,903.0,34236.284262,34380.373583,delete,144.089321,False,943.36,-427.83,76.74,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24886505,ask,2,977.39,34236.436169,34380.422383,delete,143.986214,False,943.36,360.73,72.04,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24886497,ask,1,977.88,34236.436169,34380.422456,delete,143.986287,False,943.36,365.93,36.51,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895545,bid,9,902.5,34236.436169,34380.373661,delete,143.937492,False,943.36,-433.13,349.83,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895553,bid,1,902.5,34236.436169,34380.37371,delete,143.937541,False,943.36,-433.13,38.87,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895569,bid,10,902.46,34236.436169,34380.373764,delete,143.937595,False,943.36,-433.56,389.1,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,22283225,bid,25,902.25,34236.582617,34380.373816,delete,143.791198,False,943.36,-435.78,978.0,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895333,ask,1,978.54,34236.72263,34380.422537,delete,143.699907,False,943.36,372.92,37.17,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895577,bid,5,902.13,34236.72263,34380.373867,delete,143.651237,False,943.36,-437.05,196.2,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,25383813,ask,2,978.95,34236.72263,34380.422574,delete,143.699944,False,943.36,377.27,75.16,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895385,ask,1,979.0,34236.861206,34380.422625,delete,143.561419,False,943.36,377.8,37.63,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895393,ask,5,979.89,34236.996307,34380.422707,delete,143.426399,False,943.36,387.23,192.6,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895585,bid,2,902.0,34236.996307,34380.373931,delete,143.377623,False,943.36,-438.43,78.74,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895589,bid,2,902.0,34236.996307,34380.373977,delete,143.37767,False,943.36,-438.43,78.74,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895593,bid,1,902.0,34236.996307,34380.374051,delete,143.377743,False,943.36,-438.43,39.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895597,bid,1,902.0,34236.996307,34380.374117,delete,143.37781,False,943.36,-438.43,39.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895605,bid,2,902.0,34236.996307,34380.374166,delete,143.377858,False,943.36,-438.43,78.74,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,22283253,bid,1,902.0,34236.996307,34380.374242,delete,143.377935,False,943.36,-438.43,39.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895617,bid,7,901.78,34237.128109,34380.374291,delete,143.246182,False,943.36,-440.76,277.13,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24885881,bid,15,901.7,34237.128109,34380.374327,delete,143.246218,False,943.36,-441.61,595.05,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895625,bid,1,901.64,34237.256466,34380.374423,delete,143.117957,False,943.36,-442.25,39.73,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895633,bid,1,901.62,34237.256466,34380.374503,delete,143.118037,False,943.36,-442.46,39.75,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895641,bid,1,901.61,34237.256466,34380.374551,delete,143.118085,False,943.36,-442.57,39.76,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895649,bid,1,901.4,34237.380848,34380.37465,delete,142.993802,False,943.36,-444.79,39.97,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895653,bid,1,901.4,34237.380848,34380.374698,delete,142.99385,False,943.36,-444.79,39.97,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895657,bid,1,901.4,34237.380848,34380.374789,delete,142.993941,False,943.36,-444.79,39.97,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895661,bid,1,901.4,34237.380848,34380.374842,delete,142.993995,False,943.36,-444.79,39.97,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895665,bid,1,901.4,34237.380848,34380.374925,delete,142.994077,False,943.36,-444.79,39.97,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895669,bid,1,901.4,34237.380848,34380.374983,delete,142.994135,False,943.36,-444.79,39.97,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895673,bid,1,901.4,34237.380848,34380.375009,delete,142.994161,False,943.36,-444.79,39.97,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895677,bid,1,901.4,34237.380848,34380.375086,delete,142.994238,False,943.36,-444.79,39.97,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895713,bid,4,901.34,34237.380848,34380.375166,delete,142.994318,False,943.36,-445.43,160.12,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895401,ask,20,980.0,34237.380848,34380.422778,delete,143.041931,False,943.36,388.4,772.6,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895405,ask,12,980.0,34237.380848,34380.422825,delete,143.041978,False,943.36,388.4,463.56,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895409,ask,200,980.0,34237.380848,34380.422873,delete,143.042025,False,943.36,388.4,7726.0,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895413,ask,1,980.0,34237.380848,34380.422912,delete,143.042064,False,943.36,388.4,38.63,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895421,ask,5,980.0,34237.380848,34380.422938,delete,143.04209,False,943.36,388.4,193.15,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895721,bid,1,901.2,34237.504818,34380.375262,delete,142.870444,False,943.36,-446.91,40.17,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895449,ask,5,980.78,34237.624315,34380.423093,delete,142.798778,False,943.36,396.67,197.05,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895465,ask,20,982.13,34237.742223,34380.42317,delete,142.680947,False,943.36,410.98,815.2,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895729,bid,1,901.0,34237.859202,34380.375315,delete,142.516113,False,943.36,-449.03,40.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895733,bid,1,901.0,34237.859202,34380.375365,delete,142.516163,False,943.36,-449.03,40.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895761,bid,1200,901.0,34237.859202,34380.375387,delete,142.516185,False,943.36,-449.03,48444.0,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895765,bid,1,901.0,34237.859202,34380.375528,delete,142.516326,False,943.36,-449.03,40.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895769,bid,2,901.0,34237.859202,34380.375593,delete,142.516391,False,943.36,-449.03,80.74,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895773,bid,1,901.0,34237.859202,34380.37564,delete,142.516438,False,943.36,-449.03,40.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895777,bid,1,901.0,34237.972163,34380.375694,delete,142.403531,False,943.36,-449.03,40.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895785,bid,1,901.0,34237.972163,34380.375767,delete,142.403604,False,943.36,-449.03,40.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,21895793,bid,10,901.0,34237.972163,34380.37585,delete,142.403687,False,943.36,-449.03,403.7,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,22283321,bid,1,901.0,34237.972163,34380.375881,delete,142.403718,False,943.36,-449.03,40.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24885713,bid,19,901.0,34237.972163,34380.375931,delete,142.403768,False,943.36,-449.03,767.03,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,24885853,bid,1,901.0,34237.972163,34380.375985,delete,142.403821,False,943.36,-449.03,40.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-10,UBSS,22283293,bid,10,900.75,34238.082358,34380.376101,delete,142.293743,False,943.63,-454.42,406.2,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
