date,firm,minute_bin,n_orders,total_size
2025-10-13,JPMS,600,79,7900
2025-10-13,JPMS,601,58,5800
2025-10-13,JPMS,602,42,4200
2025-10-13,JPMS,603,58,5800
2025-10-13,JPMS,604,26,2600
2025-10-13,JPMS,605,44,4400
2025-10-13,JPMS,606,29,2900
2025-10-13,JPMS,607,57,5700
2025-10-13,JPMS,608,34,3400
2025-10-13,JPMS,609,39,3900
2025-10-13,JPMS,610,52,5200
2025-10-13,JPMS,611,13,1300
2025-10-13,JPMS,612,33,3300
2025-10-13,JPMS,613,10,1000
2025-10-13,JPMS,614,3,300
2025-10-13,JPMS,615,26,2600
2025-10-13,JPMS,616,21,2100
2025-10-13,JPMS,617,63,6300
2025-10-13,JPMS,618,5,500
2025-10-13,JPMS,619,19,1900
2025-10-13,JPMS,620,22,2200
2025-10-13,JPMS,621,43,4300
2025-10-13,JPMS,622,56,5600
2025-10-13,JPMS,623,28,2800
2025-10-13,JPMS,624,15,1500
2025-10-13,JPMS,625,31,3100
2025-10-13,JPMS,626,28,2800
2025-10-13,JPMS,627,41,4100
2025-10-13,JPMS,628,34,3400
2025-10-13,JPMS,629,28,2800
2025-10-13,JPMS,630,38,3800
2025-10-13,JPMS,631,28,2800
2025-10-13,JPMS,632,5,500
2025-10-13,JPMS,633,1,100
2025-10-13,JPMS,634,8,800
2025-10-13,JPMS,635,14,1400
2025-10-13,JPMS,636,18,1800
2025-10-13,JPMS,637,16,1600
2025-10-13,JPMS,638,3,300
2025-10-13,JPMS,639,8,800
2025-10-13,JPMS,640,5,500
2025-10-13,JPMS,641,11,1100
2025-10-13,JPMS,642,29,2900
2025-10-13,JPMS,643,28,2800
2025-10-13,JPMS,644,8,800
2025-10-13,JPMS,645,14,1400
2025-10-13,JPMS,646,5,500
2025-10-13,JPMS,647,36,3600
2025-10-13,JPMS,648,79,7900
2025-10-13,JPMS,649,30,3000
2025-10-13,JPMS,650,43,4300
2025-10-13,JPMS,651,26,2600
2025-10-13,JPMS,652,29,2900
2025-10-13,JPMS,653,36,3600
2025-10-13,JPMS,654,11,1100
2025-10-13,JPMS,655,13,1300
2025-10-13,JPMS,656,10,1000
2025-10-13,JPMS,657,2,200
2025-10-13,JPMS,658,10,1000
2025-10-13,JPMS,659,15,1500
2025-10-13,JPMS,660,9,900
2025-10-13,JPMS,661,10,1000
2025-10-13,JPMS,662,31,3100
2025-10-13,JPMS,663,26,2600
2025-10-13,JPMS,664,28,2800
2025-10-13,JPMS,665,41,4100
2025-10-13,JPMS,666,4,400
2025-10-13,JPMS,667,13,1300
2025-10-13,JPMS,668,14,1400
2025-10-13,JPMS,669,33,3300
2025-10-13,JPMS,670,23,2300
2025-10-13,JPMS,671,6,600
2025-10-13,JPMS,672,14,1400
2025-10-13,JPMS,673,14,1400
2025-10-13,JPMS,674,16,1600
2025-10-13,JPMS,675,28,2800
2025-10-13,JPMS,676,29,2900
2025-10-13,JPMS,677,23,2300
2025-10-13,JPMS,678,11,1100
2025-10-13,JPMS,679,19,1900
2025-10-13,JPMS,680,33,3300
2025-10-13,JPMS,681,23,2300
2025-10-13,JPMS,682,7,700
2025-10-13,JPMS,683,34,3400
2025-10-13,JPMS,684,107,10700
2025-10-13,JPMS,685,9,900
2025-10-13,JPMS,686,22,2200
2025-10-13,JPMS,687,61,6100
2025-10-13,JPMS,688,20,2000
2025-10-13,JPMS,689,29,2900
2025-10-13,JPMS,690,18,1800
2025-10-13,JPMS,691,35,3500
2025-10-13,JPMS,692,19,1900
2025-10-13,JPMS,693,13,1300
2025-10-13,JPMS,694,10,1000
2025-10-13,JPMS,695,19,1900
2025-10-13,JPMS,696,9,900
2025-10-13,JPMS,697,10,1000
2025-10-13,JPMS,698,6,600
2025-10-13,JPMS,699,31,3100
2025-10-13,JPMS,700,6,600
2025-10-13,JPMS,701,36,3600
2025-10-13,JPMS,702,23,2300
2025-10-13,JPMS,703,10,1000
2025-10-13,JPMS,704,13,1300
2025-10-13,JPMS,705,29,2900
2025-10-13,JPMS,706,11,1100
2025-10-13,JPMS,707,30,3000
2025-10-13,JPMS,708,23,2300
2025-10-13,JPMS,709,53,5300
2025-10-13,JPMS,710,1,100
2025-10-13,JPMS,711,26,2600
2025-10-13,JPMS,712,27,2700
2025-10-13,JPMS,713,29,2900
2025-10-13,JPMS,714,15,1500
2025-10-13,JPMS,715,7,700
2025-10-13,JPMS,716,8,800
2025-10-13,JPMS,717,31,3100
2025-10-13,JPMS,718,19,1900
2025-10-13,JPMS,719,46,4600
2025-10-13,JPMS,720,5,500
2025-10-13,JPMS,721,4,400
2025-10-13,JPMS,722,3,300
2025-10-13,JPMS,723,10,1000
2025-10-13,JPMS,724,7,700
2025-10-13,JPMS,725,7,700
2025-10-13,JPMS,726,16,1600
2025-10-13,JPMS,727,43,4300
2025-10-13,JPMS,728,23,2300
2025-10-13,JPMS,729,30,3000
2025-10-13,JPMS,730,2,200
2025-10-13,JPMS,731,13,1300
2025-10-13,JPMS,732,4,400
2025-10-13,JPMS,733,17,1700
2025-10-13,JPMS,734,15,1500
2025-10-13,JPMS,735,4,400
2025-10-13,JPMS,736,6,600
2025-10-13,JPMS,737,44,4400
2025-10-13,JPMS,738,58,5800
2025-10-13,JPMS,739,28,2800
2025-10-13,JPMS,740,4,400
2025-10-13,JPMS,741,25,2500
2025-10-13,JPMS,742,15,1500
2025-10-13,JPMS,743,16,1600
2025-10-13,JPMS,744,4,400
2025-10-13,JPMS,745,22,2200
2025-10-13,JPMS,746,8,800
2025-10-13,JPMS,747,11,1100
2025-10-13,JPMS,748,23,2300
2025-10-13,JPMS,749,3,300
2025-10-13,JPMS,750,24,2400
2025-10-13,JPMS,751,24,2400
2025-10-13,JPMS,752,17,1700
2025-10-13,JPMS,753,17,1700
2025-10-13,JPMS,754,15,1500
2025-10-13,JPMS,755,7,700
2025-10-13,JPMS,756,3,300
2025-10-13,JPMS,757,9,900
2025-10-13,JPMS,758,7,700
2025-10-13,JPMS,759,4,400
2025-10-13,JPMS,760,9,900
2025-10-13,JPMS,761,20,2000
2025-10-13,JPMS,762,7,700
2025-10-13,JPMS,763,37,3700
2025-10-13,JPMS,764,4,400
2025-10-13,JPMS,765,1,100
2025-10-13,JPMS,766,13,1300
2025-10-13,JPMS,767,12,1200
2025-10-13,JPMS,768,5,500
2025-10-13,JPMS,769,18,1800
2025-10-13,JPMS,770,23,2300
2025-10-13,JPMS,771,13,1300
2025-10-13,JPMS,772,30,3000
2025-10-13,JPMS,773,3,300
2025-10-13,JPMS,774,14,1400
2025-10-13,JPMS,775,26,2600
2025-10-13,JPMS,776,17,1700
2025-10-13,JPMS,777,27,2700
2025-10-13,JPMS,778,14,1400
2025-10-13,JPMS,779,29,2900
2025-10-13,JPMS,780,37,3700
2025-10-13,JPMS,781,12,1200
2025-10-13,JPMS,782,44,4400
2025-10-13,JPMS,783,46,4600
2025-10-13,JPMS,784,33,3300
2025-10-13,JPMS,785,8,800
2025-10-13,JPMS,786,46,4600
2025-10-13,JPMS,787,18,1800
2025-10-13,JPMS,788,24,2400
2025-10-13,JPMS,789,24,2400
2025-10-13,JPMS,790,20,2000
2025-10-13,JPMS,791,39,3900
2025-10-13,JPMS,793,24,2400
2025-10-13,JPMS,794,19,1900
2025-10-13,JPMS,795,24,2400
2025-10-13,JPMS,796,3,300
2025-10-13,JPMS,797,11,1100
2025-10-13,JPMS,798,6,600
2025-10-13,JPMS,799,7,700
2025-10-13,JPMS,800,6,600
2025-10-13,JPMS,801,33,3300
2025-10-13,JPMS,802,8,800
2025-10-13,JPMS,803,15,1500
2025-10-13,JPMS,804,11,1100
2025-10-13,JPMS,805,29,2900
2025-10-13,JPMS,806,23,2300
2025-10-13,JPMS,807,37,3700
2025-10-13,JPMS,808,7,700
2025-10-13,JPMS,809,8,800
2025-10-13,JPMS,810,27,2700
2025-10-13,JPMS,811,13,1300
2025-10-13,JPMS,812,9,900
2025-10-13,JPMS,813,6,600
2025-10-13,JPMS,814,7,700
2025-10-13,JPMS,815,2,200
2025-10-13,JPMS,816,11,1100
2025-10-13,JPMS,817,11,1100
2025-10-13,JPMS,818,27,2700
2025-10-13,JPMS,819,22,2200
2025-10-13,JPMS,820,4,400
2025-10-13,JPMS,821,26,2600
2025-10-13,JPMS,822,16,1600
2025-10-13,JPMS,823,3,300
2025-10-13,JPMS,824,16,1600
2025-10-13,JPMS,825,34,3400
2025-10-13,JPMS,826,35,3500
2025-10-13,JPMS,827,19,1900
2025-10-13,JPMS,828,14,1400
2025-10-13,JPMS,829,1,100
2025-10-13,JPMS,830,34,3400
2025-10-13,JPMS,831,8,800
2025-10-13,JPMS,832,1,100
2025-10-13,JPMS,833,11,1100
2025-10-13,JPMS,834,16,1600
2025-10-13,JPMS,835,12,1200
2025-10-13,JPMS,836,31,3100
2025-10-13,JPMS,837,13,1300
2025-10-13,JPMS,838,1,100
2025-10-13,JPMS,839,2,200
2025-10-13,JPMS,840,5,500
2025-10-13,JPMS,841,51,5100
2025-10-13,JPMS,842,16,1600
2025-10-13,JPMS,843,35,3500
2025-10-13,JPMS,844,12,1200
2025-10-13,JPMS,845,21,2100
2025-10-13,JPMS,846,5,500
2025-10-13,JPMS,847,48,4800
2025-10-13,JPMS,848,17,1700
2025-10-13,JPMS,849,11,1100
2025-10-13,JPMS,851,27,2700
2025-10-13,JPMS,852,2,200
2025-10-13,JPMS,853,2,200
2025-10-13,JPMS,854,46,4600
2025-10-13,JPMS,855,29,2900
2025-10-13,JPMS,856,8,800
2025-10-13,JPMS,857,19,1900
2025-10-13,JPMS,858,44,4400
2025-10-13,JPMS,859,11,1100
2025-10-13,JPMS,860,5,500
2025-10-13,JPMS,861,62,6200
2025-10-13,JPMS,862,14,1400
2025-10-13,JPMS,863,31,3100
2025-10-13,JPMS,864,18,1800
2025-10-13,JPMS,865,8,800
2025-10-13,JPMS,866,9,900
2025-10-13,JPMS,867,19,1900
2025-10-13,JPMS,868,5,500
2025-10-13,JPMS,869,10,1000
2025-10-13,JPMS,870,7,700
2025-10-13,JPMS,871,10,1000
2025-10-13,JPMS,872,11,1100
2025-10-13,JPMS,874,21,2100
2025-10-13,JPMS,875,4,400
2025-10-13,JPMS,876,2,200
2025-10-13,JPMS,877,17,1700
2025-10-13,JPMS,878,17,1700
2025-10-13,JPMS,879,12,1200
2025-10-13,JPMS,880,5,500
2025-10-13,JPMS,881,11,1100
2025-10-13,JPMS,882,3,300
2025-10-13,JPMS,883,21,2100
2025-10-13,JPMS,884,38,3800
2025-10-13,JPMS,885,12,1200
2025-10-13,JPMS,886,14,1400
2025-10-13,JPMS,887,47,4700
2025-10-13,JPMS,888,40,4000
2025-10-13,JPMS,889,17,1700
2025-10-13,JPMS,890,45,4500
2025-10-13,JPMS,891,23,2300
2025-10-13,JPMS,892,23,2300
2025-10-13,JPMS,893,21,2100
2025-10-13,JPMS,894,29,2900
2025-10-13,JPMS,895,15,1500
2025-10-13,JPMS,896,17,1700
2025-10-13,JPMS,897,11,1100
2025-10-13,JPMS,898,12,1200
2025-10-13,JPMS,899,35,3500
2025-10-13,JPMS,900,46,4600
2025-10-13,JPMS,901,10,1000
2025-10-13,JPMS,902,8,800
2025-10-13,JPMS,903,17,1700
2025-10-13,JPMS,904,10,1000
2025-10-13,JPMS,905,34,3400
2025-10-13,JPMS,906,24,2400
2025-10-13,JPMS,907,1,100
2025-10-13,JPMS,908,9,900
2025-10-13,JPMS,909,10,1000
2025-10-13,JPMS,910,32,3200
2025-10-13,JPMS,911,38,3800
2025-10-13,JPMS,912,43,4300
2025-10-13,JPMS,913,15,1500
2025-10-13,JPMS,914,13,1300
2025-10-13,JPMS,915,58,5800
2025-10-13,JPMS,916,20,2000
2025-10-13,JPMS,917,61,6100
2025-10-13,JPMS,918,46,4600
2025-10-13,JPMS,919,23,2300
2025-10-13,JPMS,920,10,1000
2025-10-13,JPMS,921,1,100
2025-10-13,JPMS,923,8,800
2025-10-13,JPMS,924,9,900
2025-10-13,JPMS,925,49,4900
2025-10-13,JPMS,926,21,2100
2025-10-13,JPMS,927,3,300
2025-10-13,JPMS,928,5,500
2025-10-13,JPMS,929,25,2500
2025-10-13,JPMS,930,16,1600
2025-10-13,JPMS,931,61,6100
2025-10-13,JPMS,932,18,1800
2025-10-13,JPMS,933,8,800
2025-10-13,JPMS,934,9,900
2025-10-13,JPMS,935,15,1500
2025-10-13,JPMS,936,14,1400
2025-10-13,JPMS,937,8,800
2025-10-13,JPMS,938,17,1700
2025-10-13,JPMS,939,28,2800
2025-10-13,JPMS,940,11,1100
2025-10-13,JPMS,941,15,1500
2025-10-13,JPMS,942,31,3100
2025-10-13,JPMS,943,7,700
2025-10-13,JPMS,944,30,3000
2025-10-13,JPMS,945,19,1900
2025-10-13,JPMS,946,38,3800
2025-10-13,JPMS,947,63,6300
2025-10-13,JPMS,948,19,1900
2025-10-13,JPMS,949,26,2600
2025-10-13,JPMS,950,50,5000
2025-10-13,JPMS,951,82,8200
2025-10-13,JPMS,952,60,6000
2025-10-13,JPMS,953,20,2000
2025-10-13,JPMS,954,56,5600
2025-10-13,JPMS,955,90,9000
2025-10-13,JPMS,956,54,5400
2025-10-13,JPMS,957,87,8700
2025-10-13,JPMS,958,104,10400
2025-10-13,JPMS,959,40,4000
2025-10-13,MAXM,570,43,4300
2025-10-13,MAXM,571,60,6000
2025-10-13,MAXM,572,93,9300
2025-10-13,MAXM,573,60,6000
2025-10-13,MAXM,574,53,5300
2025-10-13,MAXM,575,27,2700
2025-10-13,MAXM,576,27,2700
2025-10-13,MAXM,577,68,6800
2025-10-13,MAXM,578,41,4100
2025-10-13,MAXM,579,55,5500
2025-10-13,MAXM,580,25,2500
2025-10-13,MAXM,581,45,4500
2025-10-13,MAXM,582,46,4600
2025-10-13,MAXM,583,61,6100
2025-10-13,MAXM,584,57,5700
2025-10-13,MAXM,585,64,6400
2025-10-13,MAXM,586,41,4100
2025-10-13,MAXM,587,16,1600
2025-10-13,MAXM,588,34,3400
2025-10-13,MAXM,589,10,1000
2025-10-13,MAXM,590,55,5500
2025-10-13,MAXM,591,22,2200
2025-10-13,MAXM,592,25,2500
2025-10-13,MAXM,593,10,1000
2025-10-13,MAXM,594,7,700
2025-10-13,MAXM,595,35,3500
2025-10-13,MAXM,596,18,1800
2025-10-13,MAXM,597,25,2500
2025-10-13,MAXM,598,20,2000
2025-10-13,MAXM,599,8,800
2025-10-13,MAXM,600,79,7900
2025-10-13,MAXM,601,58,5800
2025-10-13,MAXM,602,42,4200
2025-10-13,MAXM,603,58,5800
2025-10-13,MAXM,604,26,2600
2025-10-13,MAXM,605,44,4400
2025-10-13,MAXM,606,29,2900
2025-10-13,MAXM,607,57,5700
2025-10-13,MAXM,608,34,3400
2025-10-13,MAXM,609,39,3900
2025-10-13,MAXM,610,52,5200
2025-10-13,MAXM,611,13,1300
2025-10-13,MAXM,612,33,3300
2025-10-13,MAXM,613,10,1000
2025-10-13,MAXM,614,3,300
2025-10-13,MAXM,615,26,2600
2025-10-13,MAXM,616,21,2100
2025-10-13,MAXM,617,64,6400
2025-10-13,MAXM,618,5,500
2025-10-13,MAXM,619,19,1900
2025-10-13,MAXM,620,22,2200
2025-10-13,MAXM,621,43,4300
2025-10-13,MAXM,622,56,5600
2025-10-13,MAXM,623,28,2800
2025-10-13,MAXM,624,15,1500
2025-10-13,MAXM,625,31,3100
2025-10-13,MAXM,626,28,2800
2025-10-13,MAXM,627,41,4100
2025-10-13,MAXM,628,34,3400
2025-10-13,MAXM,629,28,2800
2025-10-13,MAXM,630,38,3800
2025-10-13,MAXM,631,25,2500
2025-10-13,MAXM,632,5,500
2025-10-13,MAXM,633,1,100
2025-10-13,MAXM,634,8,800
2025-10-13,MAXM,635,14,1400
2025-10-13,MAXM,636,18,1800
2025-10-13,MAXM,637,16,1600
2025-10-13,MAXM,638,3,300
2025-10-13,MAXM,639,8,800
2025-10-13,MAXM,640,5,500
2025-10-13,MAXM,641,11,1100
2025-10-13,MAXM,642,29,2900
2025-10-13,MAXM,643,28,2800
2025-10-13,MAXM,644,8,800
2025-10-13,MAXM,645,14,1400
2025-10-13,MAXM,646,5,500
2025-10-13,MAXM,647,36,3600
2025-10-13,MAXM,648,79,7900
2025-10-13,MAXM,649,30,3000
2025-10-13,MAXM,650,43,4300
2025-10-13,MAXM,651,26,2600
2025-10-13,MAXM,652,29,2900
2025-10-13,MAXM,653,36,3600
2025-10-13,MAXM,654,11,1100
2025-10-13,MAXM,655,13,1300
2025-10-13,MAXM,656,10,1000
2025-10-13,MAXM,657,2,200
2025-10-13,MAXM,658,10,1000
2025-10-13,MAXM,659,15,1500
2025-10-13,MAXM,660,9,900
2025-10-13,MAXM,661,10,1000
2025-10-13,MAXM,662,31,3100
2025-10-13,MAXM,663,26,2600
2025-10-13,MAXM,664,28,2800
2025-10-13,MAXM,665,41,4100
2025-10-13,MAXM,666,4,400
2025-10-13,MAXM,667,13,1300
2025-10-13,MAXM,668,14,1400
2025-10-13,MAXM,669,33,3300
2025-10-13,MAXM,670,23,2300
2025-10-13,MAXM,671,6,600
2025-10-13,MAXM,672,14,1400
2025-10-13,MAXM,673,14,1400
2025-10-13,MAXM,674,16,1600
2025-10-13,MAXM,675,28,2800
2025-10-13,MAXM,676,29,2900
2025-10-13,MAXM,677,23,2300
2025-10-13,MAXM,678,11,1100
2025-10-13,MAXM,679,19,1900
2025-10-13,MAXM,680,33,3300
2025-10-13,MAXM,681,23,2300
2025-10-13,MAXM,682,7,700
2025-10-13,MAXM,683,34,3400
2025-10-13,MAXM,684,107,10700
2025-10-13,MAXM,685,9,900
2025-10-13,MAXM,686,22,2200
2025-10-13,MAXM,687,62,6200
2025-10-13,MAXM,688,20,2000
2025-10-13,MAXM,689,29,2900
2025-10-13,MAXM,690,18,1800
2025-10-13,MAXM,691,35,3500
2025-10-13,MAXM,692,19,1900
2025-10-13,MAXM,693,13,1300
2025-10-13,MAXM,694,10,1000
2025-10-13,MAXM,695,19,1900
2025-10-13,MAXM,696,9,900
2025-10-13,MAXM,697,10,1000
2025-10-13,MAXM,698,6,600
2025-10-13,MAXM,699,31,3100
2025-10-13,MAXM,700,6,600
2025-10-13,MAXM,701,35,3500
2025-10-13,MAXM,702,23,2300
2025-10-13,MAXM,703,10,1000
2025-10-13,MAXM,704,13,1300
2025-10-13,MAXM,705,29,2900
2025-10-13,MAXM,706,11,1100
2025-10-13,MAXM,707,30,3000
2025-10-13,MAXM,708,23,2300
2025-10-13,MAXM,709,53,5300
2025-10-13,MAXM,710,1,100
2025-10-13,MAXM,711,26,2600
2025-10-13,MAXM,712,27,2700
2025-10-13,MAXM,713,29,2900
2025-10-13,MAXM,714,15,1500
2025-10-13,MAXM,715,7,700
2025-10-13,MAXM,716,8,800
2025-10-13,MAXM,717,31,3100
2025-10-13,MAXM,718,19,1900
2025-10-13,MAXM,719,46,4600
2025-10-13,MAXM,720,5,500
2025-10-13,MAXM,721,4,400
2025-10-13,MAXM,722,3,300
2025-10-13,MAXM,723,10,1000
2025-10-13,MAXM,724,7,700
2025-10-13,MAXM,725,7,700
2025-10-13,MAXM,726,16,1600
2025-10-13,MAXM,727,43,4300
2025-10-13,MAXM,728,23,2300
2025-10-13,MAXM,729,30,3000
2025-10-13,MAXM,730,2,200
2025-10-13,MAXM,731,13,1300
2025-10-13,MAXM,732,4,400
2025-10-13,MAXM,733,17,1700
2025-10-13,MAXM,734,15,1500
2025-10-13,MAXM,735,4,400
2025-10-13,MAXM,736,6,600
2025-10-13,MAXM,737,44,4400
2025-10-13,MAXM,738,58,5800
2025-10-13,MAXM,739,28,2800
2025-10-13,MAXM,740,4,400
2025-10-13,MAXM,741,25,2500
2025-10-13,MAXM,742,15,1500
2025-10-13,MAXM,743,16,1600
2025-10-13,MAXM,744,4,400
2025-10-13,MAXM,745,22,2200
2025-10-13,MAXM,746,8,800
2025-10-13,MAXM,747,11,1100
2025-10-13,MAXM,748,23,2300
2025-10-13,MAXM,749,3,300
2025-10-13,MAXM,750,24,2400
2025-10-13,MAXM,751,24,2400
2025-10-13,MAXM,752,17,1700
2025-10-13,MAXM,753,17,1700
2025-10-13,MAXM,754,15,1500
2025-10-13,MAXM,755,7,700
2025-10-13,MAXM,756,3,300
2025-10-13,MAXM,757,9,900
2025-10-13,MAXM,758,7,700
2025-10-13,MAXM,759,5,500
2025-10-13,MAXM,760,9,900
2025-10-13,MAXM,761,20,2000
2025-10-13,MAXM,762,7,700
2025-10-13,MAXM,763,37,3700
2025-10-13,MAXM,764,4,400
2025-10-13,MAXM,765,1,100
2025-10-13,MAXM,766,13,1300
2025-10-13,MAXM,767,12,1200
2025-10-13,MAXM,768,5,500
2025-10-13,MAXM,769,18,1800
2025-10-13,MAXM,770,23,2300
2025-10-13,MAXM,771,13,1300
2025-10-13,MAXM,772,39,3900
2025-10-13,MAXM,773,3,300
2025-10-13,MAXM,774,14,1400
2025-10-13,MAXM,775,26,2600
2025-10-13,MAXM,776,17,1700
2025-10-13,MAXM,777,27,2700
2025-10-13,MAXM,778,14,1400
2025-10-13,MAXM,779,29,2900
2025-10-13,MAXM,780,37,3700
2025-10-13,MAXM,781,12,1200
2025-10-13,MAXM,782,44,4400
2025-10-13,MAXM,783,46,4600
2025-10-13,MAXM,784,33,3300
2025-10-13,MAXM,785,8,800
2025-10-13,MAXM,786,47,4700
2025-10-13,MAXM,787,18,1800
2025-10-13,MAXM,788,24,2400
2025-10-13,MAXM,789,24,2400
2025-10-13,MAXM,790,20,2000
2025-10-13,MAXM,791,39,3900
2025-10-13,MAXM,793,24,2400
2025-10-13,MAXM,794,19,1900
2025-10-13,MAXM,795,24,2400
2025-10-13,MAXM,796,3,300
2025-10-13,MAXM,797,11,1100
2025-10-13,MAXM,798,6,600
2025-10-13,MAXM,799,7,700
2025-10-13,MAXM,800,6,600
2025-10-13,MAXM,801,32,3200
2025-10-13,MAXM,802,8,800
2025-10-13,MAXM,803,15,1500
2025-10-13,MAXM,804,11,1100
2025-10-13,MAXM,805,29,2900
2025-10-13,MAXM,806,23,2300
2025-10-13,MAXM,807,37,3700
2025-10-13,MAXM,808,7,700
2025-10-13,MAXM,809,8,800
2025-10-13,MAXM,810,27,2700
2025-10-13,MAXM,811,13,1300
2025-10-13,MAXM,812,9,900
2025-10-13,MAXM,813,6,600
2025-10-13,MAXM,814,7,700
2025-10-13,MAXM,815,2,200
2025-10-13,MAXM,816,11,1100
2025-10-13,MAXM,817,11,1100
2025-10-13,MAXM,818,27,2700
2025-10-13,MAXM,819,22,2200
2025-10-13,MAXM,820,4,400
2025-10-13,MAXM,821,26,2600
2025-10-13,MAXM,822,16,1600
2025-10-13,MAXM,823,3,300
2025-10-13,MAXM,824,16,1600
2025-10-13,MAXM,825,34,3400
2025-10-13,MAXM,826,35,3500
2025-10-13,MAXM,827,19,1900
2025-10-13,MAXM,828,14,1400
2025-10-13,MAXM,829,1,100
2025-10-13,MAXM,830,34,3400
2025-10-13,MAXM,831,8,800
2025-10-13,MAXM,832,1,100
2025-10-13,MAXM,833,11,1100
2025-10-13,MAXM,834,16,1600
2025-10-13,MAXM,835,12,1200
2025-10-13,MAXM,836,31,3100
2025-10-13,MAXM,837,13,1300
2025-10-13,MAXM,838,1,100
2025-10-13,MAXM,839,2,200
2025-10-13,MAXM,840,5,500
2025-10-13,MAXM,841,51,5100
2025-10-13,MAXM,842,16,1600
2025-10-13,MAXM,843,35,3500
2025-10-13,MAXM,844,12,1200
2025-10-13,MAXM,845,21,2100
2025-10-13,MAXM,846,5,500
2025-10-13,MAXM,847,48,4800
2025-10-13,MAXM,848,17,1700
2025-10-13,MAXM,849,11,1100
2025-10-13,MAXM,851,27,2700
2025-10-13,MAXM,852,2,200
2025-10-13,MAXM,853,2,200
2025-10-13,MAXM,854,46,4600
2025-10-13,MAXM,855,29,2900
2025-10-13,MAXM,856,8,800
2025-10-13,MAXM,857,19,1900
2025-10-13,MAXM,858,44,4400
2025-10-13,MAXM,859,11,1100
2025-10-13,MAXM,860,5,500
2025-10-13,MAXM,861,62,6200
2025-10-13,MAXM,862,14,1400
2025-10-13,MAXM,863,31,3100
2025-10-13,MAXM,864,18,1800
2025-10-13,MAXM,865,8,800
2025-10-13,MAXM,866,9,900
2025-10-13,MAXM,867,19,1900
2025-10-13,MAXM,868,5,500
2025-10-13,MAXM,869,10,1000
2025-10-13,MAXM,870,7,700
2025-10-13,MAXM,871,10,1000
2025-10-13,MAXM,872,11,1100
2025-10-13,MAXM,874,21,2100
2025-10-13,MAXM,875,4,400
2025-10-13,MAXM,876,2,200
2025-10-13,MAXM,877,17,1700
2025-10-13,MAXM,878,17,1700
2025-10-13,MAXM,879,12,1200
2025-10-13,MAXM,880,5,500
2025-10-13,MAXM,881,11,1100
2025-10-13,MAXM,882,3,300
2025-10-13,MAXM,883,21,2100
2025-10-13,MAXM,884,38,3800
2025-10-13,MAXM,885,12,1200
2025-10-13,MAXM,886,14,1400
2025-10-13,MAXM,887,47,4700
2025-10-13,MAXM,888,40,4000
2025-10-13,MAXM,889,17,1700
2025-10-13,MAXM,890,45,4500
2025-10-13,MAXM,891,23,2300
2025-10-13,MAXM,892,23,2300
2025-10-13,MAXM,893,21,2100
2025-10-13,MAXM,894,29,2900
2025-10-13,MAXM,895,15,1500
2025-10-13,MAXM,896,17,1700
2025-10-13,MAXM,897,11,1100
2025-10-13,MAXM,898,12,1200
2025-10-13,MAXM,899,34,3400
2025-10-13,MAXM,900,46,4600
2025-10-13,MAXM,901,10,1000
2025-10-13,MAXM,902,8,800
2025-10-13,MAXM,903,17,1700
2025-10-13,MAXM,904,10,1000
2025-10-13,MAXM,905,34,3400
2025-10-13,MAXM,906,23,2300
2025-10-13,MAXM,907,1,100
2025-10-13,MAXM,908,9,900
2025-10-13,MAXM,909,10,1000
2025-10-13,MAXM,910,32,3200
2025-10-13,MAXM,911,38,3800
2025-10-13,MAXM,912,43,4300
2025-10-13,MAXM,913,15,1500
2025-10-13,MAXM,914,13,1300
2025-10-13,MAXM,915,58,5800
2025-10-13,MAXM,916,20,2000
2025-10-13,MAXM,917,61,6100
2025-10-13,MAXM,918,46,4600
2025-10-13,MAXM,919,23,2300
2025-10-13,MAXM,920,10,1000
2025-10-13,MAXM,921,1,100
2025-10-13,MAXM,923,8,800
2025-10-13,MAXM,924,9,900
2025-10-13,MAXM,925,49,4900
2025-10-13,MAXM,926,21,2100
2025-10-13,MAXM,927,3,300
2025-10-13,MAXM,928,5,500
2025-10-13,MAXM,929,25,2500
2025-10-13,MAXM,930,16,1600
2025-10-13,MAXM,931,61,6100
2025-10-13,MAXM,932,18,1800
2025-10-13,MAXM,933,8,800
2025-10-13,MAXM,934,9,900
2025-10-13,MAXM,935,15,1500
2025-10-13,MAXM,936,14,1400
2025-10-13,MAXM,937,8,800
2025-10-13,MAXM,938,17,1700
2025-10-13,MAXM,939,28,2800
2025-10-13,MAXM,940,11,1100
2025-10-13,MAXM,941,15,1500
2025-10-13,MAXM,942,31,3100
2025-10-13,MAXM,943,7,700
2025-10-13,MAXM,944,30,3000
2025-10-13,MAXM,945,19,1900
2025-10-13,MAXM,946,38,3800
2025-10-13,MAXM,947,63,6300
2025-10-13,MAXM,948,19,1900
2025-10-13,MAXM,949,26,2600
2025-10-13,MAXM,950,50,5000
2025-10-13,MAXM,951,82,8200
2025-10-13,MAXM,952,60,6000
2025-10-13,MAXM,953,20,2000
2025-10-13,MAXM,954,56,5600
2025-10-13,MAXM,955,90,9000
2025-10-13,MAXM,956,54,5400
2025-10-13,MAXM,957,87,8700
2025-10-13,MAXM,958,104,10400
2025-10-13,MAXM,959,40,4000
2025-10-13,UBSS,570,97,1233
2025-10-13,UBSS,585,2,200
2025-10-13,UBSS,615,1,100
